Local time,Open,High,Low,Close,Volume
19.08.2008 17:00:00.000 GMT-0400,1.47771,1.48068,1.46695,1.47450,770078055175.7812
20.08.2008 17:00:00.000 GMT-0400,1.47480,1.49034,1.47298,1.48983,773302967285.1562
21.08.2008 17:00:00.000 GMT-0400,1.48994,1.49094,1.47578,1.47919,769862113281.25
22.08.2008 17:00:00.000 GMT-0400,1.47919,1.47919,1.47919,1.47919,0
23.08.2008 17:00:00.000 GMT-0400,1.47919,1.47919,1.47919,1.47919,0
24.08.2008 17:00:00.000 GMT-0400,1.47813,1.48077,1.46941,1.47557,811325610351.5625
25.08.2008 17:00:00.000 GMT-0400,1.47548,1.47624,1.45665,1.46528,779649504394.5312
26.08.2008 17:00:00.000 GMT-0400,1.46568,1.47778,1.46329,1.47252,783467313476.5625
27.08.2008 17:00:00.000 GMT-0400,1.47297,1.48113,1.46711,1.47065,785359792480.4688
28.08.2008 17:00:00.000 GMT-0400,1.47064,1.47684,1.46379,1.46738,787059327148.4375
29.08.2008 17:00:00.000 GMT-0400,1.46738,1.46738,1.46738,1.46738,0
30.08.2008 17:00:00.000 GMT-0400,1.46738,1.46738,1.46738,1.46738,0
31.08.2008 17:00:00.000 GMT-0400,1.46778,1.47228,1.45792,1.46153,743087721191.4062
01.09.2008 17:00:00.000 GMT-0400,1.46172,1.46187,1.44632,1.45176,784211267089.8438
02.09.2008 17:00:00.000 GMT-0400,1.45188,1.45325,1.43821,1.44967,783505698730.4688
03.09.2008 17:00:00.000 GMT-0400,1.44965,1.45448,1.43139,1.43243,778133493164.0625
04.09.2008 17:00:00.000 GMT-0400,1.43247,1.43473,1.41965,1.42676,781368780273.4375
05.09.2008 17:00:00.000 GMT-0400,1.42676,1.42676,1.42676,1.42676,0
06.09.2008 17:00:00.000 GMT-0400,1.42676,1.42676,1.42676,1.42676,0
07.09.2008 17:00:00.000 GMT-0400,1.42668,1.44294,1.40520,1.41288,823662283203.125
08.09.2008 17:00:00.000 GMT-0400,1.41295,1.42277,1.40461,1.41324,782628005859.375
09.09.2008 17:00:00.000 GMT-0400,1.41336,1.41816,1.39903,1.39992,785466771972.6562
10.09.2008 17:00:00.000 GMT-0400,1.39993,1.40000,1.38788,1.39977,784588500000
11.09.2008 17:00:00.000 GMT-0400,1.39984,1.42339,1.39712,1.42228,783007711425.7812
12.09.2008 17:00:00.000 GMT-0400,1.42228,1.42228,1.42228,1.42228,0
13.09.2008 17:00:00.000 GMT-0400,1.42228,1.42228,1.42228,1.42228,0
14.09.2008 17:00:00.000 GMT-0400,1.42283,1.44831,1.40826,1.42427,744311000488.2812
15.09.2008 17:00:00.000 GMT-0400,1.42426,1.42900,1.40723,1.41312,783373583007.8125
16.09.2008 17:00:00.000 GMT-0400,1.41298,1.43842,1.40751,1.43376,784038709960.9375
17.09.2008 17:00:00.000 GMT-0400,1.43373,1.45413,1.42776,1.43478,783642877441.4062
18.09.2008 17:00:00.000 GMT-0400,1.43467,1.44995,1.41504,1.44666,786968329101.5625
19.09.2008 17:00:00.000 GMT-0400,1.44666,1.44666,1.44666,1.44666,0
20.09.2008 17:00:00.000 GMT-0400,1.44666,1.44666,1.44666,1.44666,0
21.09.2008 17:00:00.000 GMT-0400,1.44708,1.48655,1.44345,1.47757,776178407714.8438
22.09.2008 17:00:00.000 GMT-0400,1.47733,1.48270,1.46207,1.46490,780335503906.25
23.09.2008 17:00:00.000 GMT-0400,1.46456,1.47465,1.46093,1.46207,785115946289.0625
24.09.2008 17:00:00.000 GMT-0400,1.46195,1.47677,1.45588,1.46080,783512745117.1875
25.09.2008 17:00:00.000 GMT-0400,1.46103,1.46795,1.45544,1.46128,789320636230.4688
26.09.2008 17:00:00.000 GMT-0400,1.46128,1.46128,1.46128,1.46128,0
27.09.2008 17:00:00.000 GMT-0400,1.46128,1.46128,1.46128,1.46128,0
28.09.2008 17:00:00.000 GMT-0400,1.45821,1.45821,1.43011,1.44366,1534510166015.625
29.09.2008 17:00:00.000 GMT-0400,1.44297,1.44364,1.40083,1.40920,814892529296.875
30.09.2008 17:00:00.000 GMT-0400,1.40901,1.41750,1.39765,1.40100,806139198242.1875
01.10.2008 17:00:00.000 GMT-0400,1.40100,1.40330,1.37480,1.38220,829107335937.5
02.10.2008 17:00:00.000 GMT-0400,1.38210,1.39090,1.37035,1.37750,690430852539.0625
03.10.2008 17:00:00.000 GMT-0400,1.37750,1.37750,1.37750,1.37750,0
04.10.2008 17:00:00.000 GMT-0400,1.37750,1.37750,1.37750,1.37750,0
05.10.2008 17:00:00.000 GMT-0400,1.36706,1.37115,1.34445,1.35035,965106812011.7188
06.10.2008 17:00:00.000 GMT-0400,1.35030,1.37445,1.34815,1.35900,548157872558.5938
07.10.2008 17:00:00.000 GMT-0400,1.35900,1.37541,1.35455,1.36537,684831626953.125
08.10.2008 17:00:00.000 GMT-0400,1.36537,1.37847,1.35804,1.36019,176830654785.1565
09.10.2008 17:00:00.000 GMT-0400,1.36024,1.36436,1.32598,1.34107,177182562011.71912
10.10.2008 17:00:00.000 GMT-0400,1.34107,1.34107,1.34107,1.34107,0
11.10.2008 17:00:00.000 GMT-0400,1.34107,1.34107,1.34107,1.34107,0
12.10.2008 17:00:00.000 GMT-0400,1.35699,1.36809,1.34567,1.35777,212090966308.59406
13.10.2008 17:00:00.000 GMT-0400,1.35797,1.37656,1.35762,1.36179,173306915771.48483
14.10.2008 17:00:00.000 GMT-0400,1.36173,1.36865,1.34863,1.34995,172571103027.34384
15.10.2008 17:00:00.000 GMT-0400,1.34979,1.35349,1.33491,1.34542,170920630859.37543
16.10.2008 17:00:00.000 GMT-0400,1.34539,1.35146,1.33877,1.34092,170453555664.06284
17.10.2008 17:00:00.000 GMT-0400,1.34092,1.34092,1.34092,1.34092,0
18.10.2008 17:00:00.000 GMT-0400,1.34092,1.34092,1.34092,1.34092,0
19.10.2008 17:00:00.000 GMT-0400,1.34262,1.35304,1.32886,1.33430,723544197265.625
20.10.2008 17:00:00.000 GMT-0400,1.33420,1.33598,1.30518,1.30628,690400313476.5625
21.10.2008 17:00:00.000 GMT-0400,1.30626,1.30775,1.27696,1.28521,691581736328.125
22.10.2008 17:00:00.000 GMT-0400,1.28519,1.29346,1.27289,1.29333,693839390625
23.10.2008 17:00:00.000 GMT-0400,1.29341,1.30034,1.24956,1.26210,706006839843.75
24.10.2008 17:00:00.000 GMT-0400,1.26210,1.26210,1.26210,1.26210,0
25.10.2008 17:00:00.000 GMT-0400,1.26210,1.26210,1.26210,1.26210,0
26.10.2008 17:00:00.000 GMT-0400,1.25583,1.26798,1.23347,1.24934,1303423602539.0625
27.10.2008 17:00:00.000 GMT-0400,1.24919,1.27440,1.23310,1.26845,785005163085.9375
28.10.2008 17:00:00.000 GMT-0400,1.26845,1.29945,1.26275,1.29617,563517694335.9375
29.10.2008 17:00:00.000 GMT-0400,1.29625,1.32895,1.28065,1.29160,523093349609.375
30.10.2008 17:00:00.000 GMT-0400,1.29145,1.29230,1.26685,1.27300,551707362792.9688
31.10.2008 17:00:00.000 GMT-0400,1.27300,1.27326,1.27300,1.27326,0
01.11.2008 17:00:00.000 GMT-0400,1.27326,1.27326,1.27326,1.27326,0
02.11.2008 17:00:00.000 GMT-0500,1.27485,1.28995,1.25965,1.26445,627446540527.3438
03.11.2008 17:00:00.000 GMT-0500,1.26445,1.30495,1.25275,1.29825,846681260742.1875
04.11.2008 17:00:00.000 GMT-0500,1.29830,1.31160,1.27950,1.29575,888214660156.25
05.11.2008 17:00:00.000 GMT-0500,1.29580,1.29585,1.26805,1.27150,809880964843.75
06.11.2008 17:00:00.000 GMT-0500,1.27150,1.28510,1.26545,1.27210,713677737304.6875
07.11.2008 17:00:00.000 GMT-0500,1.27210,1.27210,1.27210,1.27210,0
08.11.2008 17:00:00.000 GMT-0500,1.27210,1.27210,1.27210,1.27210,0
09.11.2008 17:00:00.000 GMT-0500,1.28184,1.29275,1.27180,1.27505,832397226074.2188
10.11.2008 17:00:00.000 GMT-0500,1.27505,1.28015,1.25080,1.25230,812727352539.0625
11.11.2008 17:00:00.000 GMT-0500,1.25245,1.26330,1.24680,1.25080,944632057617.1875
12.11.2008 17:00:00.000 GMT-0500,1.25075,1.28535,1.23895,1.27705,812556734375
13.11.2008 17:00:00.000 GMT-0500,1.27700,1.28300,1.25810,1.26070,555332658691.4062
14.11.2008 17:00:00.000 GMT-0500,1.26070,1.26070,1.26070,1.26070,0
15.11.2008 17:00:00.000 GMT-0500,1.26070,1.26070,1.26070,1.26070,0
16.11.2008 17:00:00.000 GMT-0500,1.25321,1.27425,1.25145,1.26495,680851162597.6562
17.11.2008 17:00:00.000 GMT-0500,1.26510,1.27010,1.25680,1.26195,803746166992.1875
18.11.2008 17:00:00.000 GMT-0500,1.26200,1.28145,1.24850,1.24890,737075499023.4375
19.11.2008 17:00:00.000 GMT-0500,1.24890,1.25945,1.24375,1.24550,748410550781.2501
20.11.2008 17:00:00.000 GMT-0500,1.24550,1.26385,1.24245,1.25895,709339284667.9688
21.11.2008 17:00:00.000 GMT-0500,1.25895,1.25895,1.25895,1.25895,0
22.11.2008 17:00:00.000 GMT-0500,1.25895,1.25895,1.25895,1.25895,0
23.11.2008 17:00:00.000 GMT-0500,1.25905,1.29565,1.25695,1.29550,1114590384033.2031
24.11.2008 17:00:00.000 GMT-0500,1.29545,1.30820,1.28045,1.30655,1030356157714.8438
25.11.2008 17:00:00.000 GMT-0500,1.30655,1.30720,1.28195,1.28820,850788062500.0001
26.11.2008 17:00:00.000 GMT-0500,1.28815,1.29690,1.28615,1.29050,624355242431.6407
27.11.2008 17:00:00.000 GMT-0500,1.29055,1.29580,1.26455,1.26930,750618568115.2344
28.11.2008 17:00:00.000 GMT-0500,1.26930,1.26930,1.26930,1.26930,0
29.11.2008 17:00:00.000 GMT-0500,1.26930,1.26930,1.26930,1.26930,0
30.11.2008 17:00:00.000 GMT-0500,1.27103,1.27146,1.25830,1.26110,810877404296.8751
01.12.2008 17:00:00.000 GMT-0500,1.26120,1.27670,1.25625,1.27150,738512975097.6562
02.12.2008 17:00:00.000 GMT-0500,1.27150,1.27425,1.26035,1.27180,909907693603.5156
03.12.2008 17:00:00.000 GMT-0500,1.27180,1.28490,1.25500,1.27780,1147807143554.6875
04.12.2008 17:00:00.000 GMT-0500,1.27775,1.28015,1.26275,1.27243,936740003417.9688
05.12.2008 17:00:00.000 GMT-0500,1.27243,1.27243,1.27243,1.27243,0
06.12.2008 17:00:00.000 GMT-0500,1.27243,1.27243,1.27243,1.27243,0
07.12.2008 17:00:00.000 GMT-0500,1.27280,1.29680,1.27186,1.29645,779134303955.0781
08.12.2008 17:00:00.000 GMT-0500,1.29645,1.30020,1.27990,1.29270,936277358886.7188
09.12.2008 17:00:00.000 GMT-0500,1.29280,1.30715,1.29040,1.30235,900648603027.3438
10.12.2008 17:00:00.000 GMT-0500,1.30235,1.34040,1.30025,1.33574,719952167968.75
11.12.2008 17:00:00.000 GMT-0500,1.33582,1.34165,1.32515,1.33713,600741146972.6562
12.12.2008 17:00:00.000 GMT-0500,1.33713,1.33713,1.33713,1.33713,0
13.12.2008 17:00:00.000 GMT-0500,1.33713,1.33713,1.33713,1.33713,0
14.12.2008 17:00:00.000 GMT-0500,1.33677,1.37235,1.33652,1.36890,748743138183.5938
15.12.2008 17:00:00.000 GMT-0500,1.36895,1.41490,1.36310,1.40127,582369122558.5938
16.12.2008 17:00:00.000 GMT-0500,1.40125,1.44382,1.40045,1.44210,616485671875.0001
17.12.2008 17:00:00.000 GMT-0500,1.44215,1.46960,1.41915,1.42514,497027266113.2813
18.12.2008 17:00:00.000 GMT-0500,1.42497,1.43100,1.38285,1.39140,426330091796.8751
19.12.2008 17:00:00.000 GMT-0500,1.39140,1.39140,1.39140,1.39140,0
20.12.2008 17:00:00.000 GMT-0500,1.39140,1.39140,1.39140,1.39140,0
21.12.2008 17:00:00.000 GMT-0500,1.39350,1.41260,1.39035,1.39465,478244538574.2189
22.12.2008 17:00:00.000 GMT-0500,1.39465,1.40220,1.39210,1.39300,415555734130.8596
23.12.2008 17:00:00.000 GMT-0500,1.39265,1.40210,1.39160,1.40114,200221916748.0471
24.12.2008 17:00:00.000 GMT-0500,1.40121,1.40483,1.39788,1.40270,414250117431.6407
25.12.2008 17:00:00.000 GMT-0500,1.40268,1.41175,1.39930,1.40338,120984301757.81296
26.12.2008 17:00:00.000 GMT-0500,1.40338,1.40338,1.40338,1.40338,0
27.12.2008 17:00:00.000 GMT-0500,1.40338,1.40338,1.40338,1.40338,0
28.12.2008 17:00:00.000 GMT-0500,1.40620,1.43635,1.39220,1.39285,526398385498.0469
29.12.2008 17:00:00.000 GMT-0500,1.39277,1.42225,1.39195,1.40590,420187832275.3907
30.12.2008 17:00:00.000 GMT-0500,1.40590,1.41470,1.38525,1.39718,242319253906.2501
31.12.2008 17:00:00.000 GMT-0500,1.39721,1.40734,1.39620,1.40397,411032734375.0001
01.01.2009 17:00:00.000 GMT-0500,1.40399,1.40565,1.38405,1.39240,340150395019.53143
02.01.2009 17:00:00.000 GMT-0500,1.39240,1.39240,1.39240,1.39240,0
03.01.2009 17:00:00.000 GMT-0500,1.39240,1.39240,1.39240,1.39240,0
04.01.2009 17:00:00.000 GMT-0500,1.39027,1.39645,1.35510,1.36360,536844645996.0939
05.01.2009 17:00:00.000 GMT-0500,1.36360,1.36605,1.33135,1.35375,662258971679.6876
06.01.2009 17:00:00.000 GMT-0500,1.35370,1.37475,1.34340,1.36450,691059734863.2812
07.01.2009 17:00:00.000 GMT-0500,1.36460,1.37980,1.35360,1.37035,457345692871.0938
08.01.2009 17:00:00.000 GMT-0500,1.37045,1.37325,1.34165,1.34743,415280639160.1563
09.01.2009 17:00:00.000 GMT-0500,1.34743,1.34743,1.34743,1.34743,0
10.01.2009 17:00:00.000 GMT-0500,1.34743,1.34743,1.34743,1.34743,0
11.01.2009 17:00:00.000 GMT-0500,1.34743,1.34820,1.32950,1.33635,582584390625.0001
12.01.2009 17:00:00.000 GMT-0500,1.33625,1.33755,1.31415,1.31835,735056885253.9062
13.01.2009 17:00:00.000 GMT-0500,1.31840,1.33375,1.30955,1.31915,708868765625
14.01.2009 17:00:00.000 GMT-0500,1.31930,1.32345,1.30265,1.31170,897821249023.4375
15.01.2009 17:00:00.000 GMT-0500,1.31175,1.33435,1.31140,1.32685,737511791015.625
16.01.2009 17:00:00.000 GMT-0500,1.32685,1.32685,1.32685,1.32685,0
17.01.2009 17:00:00.000 GMT-0500,1.32685,1.32685,1.32685,1.32685,0
18.01.2009 17:00:00.000 GMT-0500,1.33372,1.33875,1.30680,1.30690,565433192382.8126
19.01.2009 17:00:00.000 GMT-0500,1.30705,1.31045,1.28575,1.29082,727677958984.375
20.01.2009 17:00:00.000 GMT-0500,1.29067,1.30875,1.28255,1.30240,698935411132.8125
21.01.2009 17:00:00.000 GMT-0500,1.30245,1.30835,1.29100,1.30020,615491445312.5
22.01.2009 17:00:00.000 GMT-0500,1.30025,1.30350,1.27685,1.29765,698415063476.5625
23.01.2009 17:00:00.000 GMT-0500,1.29765,1.29765,1.29765,1.29765,0
24.01.2009 17:00:00.000 GMT-0500,1.29765,1.29765,1.29765,1.29765,0
25.01.2009 17:00:00.000 GMT-0500,1.29631,1.32090,1.28620,1.31905,727681710449.2188
26.01.2009 17:00:00.000 GMT-0500,1.31905,1.33300,1.31195,1.31615,861312293945.3125
27.01.2009 17:00:00.000 GMT-0500,1.31625,1.33240,1.31035,1.31680,906239404296.875
28.01.2009 17:00:00.000 GMT-0500,1.31675,1.31800,1.29370,1.29566,830889943847.6562
29.01.2009 17:00:00.000 GMT-0500,1.29571,1.29595,1.27645,1.28150,972757984863.2812
30.01.2009 17:00:00.000 GMT-0500,1.28150,1.28150,1.28150,1.28150,0
31.01.2009 17:00:00.000 GMT-0500,1.28150,1.28233,1.28150,1.28233,0
01.02.2009 17:00:00.000 GMT-0500,1.27682,1.28995,1.27070,1.28445,855552663085.9375
02.02.2009 17:00:00.000 GMT-0500,1.28455,1.30585,1.28025,1.30420,859793059570.3125
03.02.2009 17:00:00.000 GMT-0500,1.30415,1.30710,1.28135,1.28495,895966698242.1875
04.02.2009 17:00:00.000 GMT-0500,1.28505,1.29055,1.27625,1.27925,826268571289.0625
05.02.2009 17:00:00.000 GMT-0500,1.27940,1.29930,1.27480,1.29425,685997950195.3126
06.02.2009 17:00:00.000 GMT-0500,1.29425,1.29425,1.29425,1.29425,0
07.02.2009 17:00:00.000 GMT-0500,1.29425,1.29425,1.29425,1.29425,0
08.02.2009 17:00:00.000 GMT-0500,1.29624,1.30930,1.28745,1.30040,951905921875
09.02.2009 17:00:00.000 GMT-0500,1.30035,1.30755,1.28110,1.29145,1042735099609.375
10.02.2009 17:00:00.000 GMT-0500,1.29145,1.29985,1.28340,1.29065,887233819335.9375
11.02.2009 17:00:00.000 GMT-0500,1.29065,1.29445,1.27220,1.28615,897500450683.5938
12.02.2009 17:00:00.000 GMT-0500,1.28620,1.29430,1.28220,1.28645,720766384765.625
13.02.2009 17:00:00.000 GMT-0500,1.28645,1.28645,1.28645,1.28645,0
14.02.2009 17:00:00.000 GMT-0500,1.28645,1.28645,1.28645,1.28645,0
15.02.2009 17:00:00.000 GMT-0500,1.27809,1.28260,1.27275,1.28045,705390402343.75
16.02.2009 17:00:00.000 GMT-0500,1.28045,1.28080,1.25630,1.25830,1056359283203.125
17.02.2009 17:00:00.000 GMT-0500,1.25835,1.26415,1.25140,1.25315,963809647460.9375
18.02.2009 17:00:00.000 GMT-0500,1.25315,1.27615,1.25285,1.26745,897556960937.5
19.02.2009 17:00:00.000 GMT-0500,1.26750,1.28795,1.25580,1.28285,875563689453.125
20.02.2009 17:00:00.000 GMT-0500,1.28285,1.28285,1.28285,1.28285,0
21.02.2009 17:00:00.000 GMT-0500,1.28285,1.28285,1.28285,1.28285,0
22.02.2009 17:00:00.000 GMT-0500,1.28090,1.29925,1.26925,1.26940,920494139892.5781
23.02.2009 17:00:00.000 GMT-0500,1.26940,1.28775,1.26630,1.28475,980463636718.75
24.02.2009 17:00:00.000 GMT-0500,1.28475,1.28995,1.26910,1.27245,1143152842285.1562
25.02.2009 17:00:00.000 GMT-0500,1.27250,1.28110,1.26830,1.27445,867465169921.875
26.02.2009 17:00:00.000 GMT-0500,1.27445,1.27510,1.26045,1.26715,946803184082.0312
27.02.2009 17:00:00.000 GMT-0500,1.26715,1.26715,1.26715,1.26715,0
28.02.2009 17:00:00.000 GMT-0500,1.26715,1.26715,1.26682,1.26682,0
01.03.2009 17:00:00.000 GMT-0500,1.26340,1.26400,1.25465,1.25780,1039326584228.5156
02.03.2009 17:00:00.000 GMT-0500,1.25780,1.26785,1.25220,1.25630,1043321150390.625
03.03.2009 17:00:00.000 GMT-0500,1.25630,1.26630,1.24575,1.26615,1078673612304.6875
04.03.2009 17:00:00.000 GMT-0500,1.26615,1.26645,1.24820,1.25415,920029116210.9375
05.03.2009 17:00:00.000 GMT-0500,1.25415,1.27520,1.25325,1.26515,833221830566.4062
06.03.2009 17:00:00.000 GMT-0500,1.26515,1.26515,1.26515,1.26515,0
07.03.2009 17:00:00.000 GMT-0500,1.26515,1.26515,1.26515,1.26515,0
08.03.2009 17:00:00.000 GMT-0400,1.26502,1.27275,1.25565,1.26120,1087572954589.8438
09.03.2009 17:00:00.000 GMT-0400,1.26120,1.28225,1.25800,1.26835,984136204589.8438
10.03.2009 17:00:00.000 GMT-0400,1.26835,1.28650,1.26175,1.28380,1189439869140.625
11.03.2009 17:00:00.000 GMT-0400,1.28380,1.29455,1.27325,1.29135,992062168945.3126
12.03.2009 17:00:00.000 GMT-0400,1.29128,1.29580,1.28635,1.29305,1073526351562.5
13.03.2009 17:00:00.000 GMT-0400,1.29305,1.29305,1.29305,1.29305,0
14.03.2009 17:00:00.000 GMT-0400,1.29305,1.29305,1.29305,1.29305,0
15.03.2009 17:00:00.000 GMT-0400,1.28846,1.30720,1.28400,1.29685,1070986770263.6719
16.03.2009 17:00:00.000 GMT-0400,1.29720,1.30340,1.29320,1.30175,1157998839843.75
17.03.2009 17:00:00.000 GMT-0400,1.30170,1.34990,1.29870,1.34801,1104407585937.5
18.03.2009 17:00:00.000 GMT-0400,1.34799,1.37390,1.34170,1.36655,1107131546875
19.03.2009 17:00:00.000 GMT-0400,1.36660,1.37275,1.35175,1.35835,974187802734.375
20.03.2009 17:00:00.000 GMT-0400,1.35835,1.35835,1.35835,1.35835,0
21.03.2009 17:00:00.000 GMT-0400,1.35835,1.35835,1.35835,1.35835,0
22.03.2009 17:00:00.000 GMT-0400,1.36240,1.37370,1.34860,1.36335,1120636381835.9375
23.03.2009 17:00:00.000 GMT-0400,1.36335,1.36790,1.34320,1.34700,957281591796.8751
24.03.2009 17:00:00.000 GMT-0400,1.34700,1.36480,1.34190,1.35825,885072298828.125
25.03.2009 17:00:00.000 GMT-0400,1.35830,1.36400,1.34950,1.35275,850995945800.7812
26.03.2009 17:00:00.000 GMT-0400,1.35280,1.35925,1.32575,1.32880,711082041992.1875
27.03.2009 17:00:00.000 GMT-0400,1.32880,1.32880,1.32880,1.32880,0
28.03.2009 17:00:00.000 GMT-0400,1.32880,1.32880,1.32880,1.32880,0
29.03.2009 17:00:00.000 GMT-0400,1.32302,1.32870,1.31170,1.32000,756328335693.3594
30.03.2009 17:00:00.000 GMT-0400,1.32010,1.33435,1.31750,1.32505,882741045898.4375
31.03.2009 17:00:00.000 GMT-0400,1.32510,1.32875,1.31675,1.32476,906004065917.9688
01.04.2009 17:00:00.000 GMT-0400,1.32484,1.35175,1.32235,1.34630,825110881347.6562
02.04.2009 17:00:00.000 GMT-0400,1.34635,1.34955,1.33660,1.34880,730308838867.1875
03.04.2009 17:00:00.000 GMT-0400,1.34880,1.34880,1.34880,1.34880,0
04.04.2009 17:00:00.000 GMT-0400,1.34880,1.34880,1.34880,1.34880,0
05.04.2009 17:00:00.000 GMT-0400,1.34975,1.35845,1.33590,1.34175,698713756347.6562
06.04.2009 17:00:00.000 GMT-0400,1.34170,1.34210,1.32270,1.32730,721708668457.0312
07.04.2009 17:00:00.000 GMT-0400,1.32735,1.33085,1.31490,1.32830,710642931152.3438
08.04.2009 17:00:00.000 GMT-0400,1.32835,1.33365,1.31270,1.31695,629410925781.25
09.04.2009 17:00:00.000 GMT-0400,1.31710,1.31910,1.30940,1.31910,209820670410.1564
10.04.2009 17:00:00.000 GMT-0400,1.31910,1.31910,1.31910,1.31910,0
11.04.2009 17:00:00.000 GMT-0400,1.31910,1.31910,1.31910,1.31910,0
12.04.2009 17:00:00.000 GMT-0400,1.31876,1.33940,1.31275,1.33700,266316056152.3439
13.04.2009 17:00:00.000 GMT-0400,1.33700,1.33815,1.32270,1.32600,640647709228.5156
14.04.2009 17:00:00.000 GMT-0400,1.32605,1.32985,1.31470,1.32275,658927543945.3126
15.04.2009 17:00:00.000 GMT-0400,1.32285,1.32690,1.31275,1.31875,665312807128.9062
16.04.2009 17:00:00.000 GMT-0400,1.31885,1.31990,1.30185,1.30465,627997587402.3438
17.04.2009 17:00:00.000 GMT-0400,1.30465,1.30465,1.30465,1.30465,0
18.04.2009 17:00:00.000 GMT-0400,1.30465,1.30465,1.30465,1.30465,0
19.04.2009 17:00:00.000 GMT-0400,1.30598,1.30623,1.28915,1.29243,612928724121.0938
20.04.2009 17:00:00.000 GMT-0400,1.29243,1.29945,1.28975,1.29468,631646348632.8125
21.04.2009 17:00:00.000 GMT-0400,1.29476,1.30385,1.28865,1.30065,623396555175.7812
22.04.2009 17:00:00.000 GMT-0400,1.30070,1.31615,1.29805,1.31445,626562712890.625
23.04.2009 17:00:00.000 GMT-0400,1.31445,1.33020,1.31140,1.32445,633718511230.4688
24.04.2009 17:00:00.000 GMT-0400,1.32445,1.32445,1.32445,1.32445,0
25.04.2009 17:00:00.000 GMT-0400,1.32445,1.32445,1.32445,1.32445,0
26.04.2009 17:00:00.000 GMT-0400,1.32456,1.32510,1.30000,1.30365,881264871093.75
27.04.2009 17:00:00.000 GMT-0400,1.30387,1.31670,1.29660,1.31505,768293400390.625
28.04.2009 17:00:00.000 GMT-0400,1.31505,1.33415,1.31215,1.32747,720439342773.4376
29.04.2009 17:00:00.000 GMT-0400,1.32752,1.33865,1.31925,1.32305,880277228027.3438
30.04.2009 17:00:00.000 GMT-0400,1.32310,1.33290,1.32190,1.32735,414877384277.3438
01.05.2009 17:00:00.000 GMT-0400,1.32735,1.32735,1.32735,1.32735,0
02.05.2009 17:00:00.000 GMT-0400,1.32735,1.32735,1.32735,1.32735,0
03.05.2009 17:00:00.000 GMT-0400,1.32688,1.34240,1.32130,1.34070,552696700195.3125
04.05.2009 17:00:00.000 GMT-0400,1.34075,1.34397,1.32835,1.33315,617840393066.4062
05.05.2009 17:00:00.000 GMT-0400,1.33305,1.33755,1.32465,1.33360,643401801269.5312
06.05.2009 17:00:00.000 GMT-0400,1.33355,1.34705,1.32520,1.33900,685589775878.9062
07.05.2009 17:00:00.000 GMT-0400,1.33899,1.36520,1.33430,1.36410,670052866699.2188
08.05.2009 17:00:00.000 GMT-0400,1.36410,1.36410,1.36410,1.36410,0
09.05.2009 17:00:00.000 GMT-0400,1.36410,1.36410,1.36410,1.36410,0
10.05.2009 17:00:00.000 GMT-0400,1.36460,1.36690,1.35585,1.35840,745230385009.7656
11.05.2009 17:00:00.000 GMT-0400,1.35840,1.37080,1.35640,1.36490,749167810058.5938
12.05.2009 17:00:00.000 GMT-0400,1.36490,1.37230,1.35670,1.36015,680759327148.4375
13.05.2009 17:00:00.000 GMT-0400,1.36015,1.36665,1.35270,1.36410,652377688476.5625
14.05.2009 17:00:00.000 GMT-0400,1.36410,1.36510,1.34625,1.34975,619472214843.75
15.05.2009 17:00:00.000 GMT-0400,1.34975,1.34975,1.34975,1.34975,0
16.05.2009 17:00:00.000 GMT-0400,1.34975,1.34975,1.34975,1.34975,0
17.05.2009 17:00:00.000 GMT-0400,1.34782,1.35650,1.34250,1.35630,881051028808.5938
18.05.2009 17:00:00.000 GMT-0400,1.35630,1.36695,1.35315,1.36310,764596988281.2501
19.05.2009 17:00:00.000 GMT-0400,1.36332,1.38305,1.35840,1.37820,778354170166.0156
20.05.2009 17:00:00.000 GMT-0400,1.37820,1.39240,1.37290,1.38920,642822501464.8438
21.05.2009 17:00:00.000 GMT-0400,1.38920,1.40510,1.38910,1.40000,546060482421.8751
22.05.2009 17:00:00.000 GMT-0400,1.40000,1.40000,1.40000,1.40000,0
23.05.2009 17:00:00.000 GMT-0400,1.40000,1.40000,1.40000,1.40000,0
24.05.2009 17:00:00.000 GMT-0400,1.40189,1.40508,1.39595,1.40155,351474797851.56256
